tanggal,ihsg,usd_idr,ihsg_ret_1,ihsg_ret_5,ihsg_ret_20,ihsg_sma20,usd_ret_1,usd_ret_5,usd_ret_20,usd_sma20
2024-07-05,7253.3720703125,16328.5,0.004498464030646687,0.026869519209113957,0.044000672437673805,1.0426183858468843,-0.0007037943696450721,-0.0028031799351431186,0.0032256082575572442,0.9985295825048114
2024-07-08,7250.97705078125,16245.0,-0.00033019394400746194,0.015596205541338781,0.039581957870821416,1.0402101106601709,-0.005113758152922809,-0.005996451079973042,-0.0042905301869444745,0.9936360155639465
2024-07-09,7269.80078125,16277.2001953125,0.0025960267612104015,0.02030256934980268,0.05390740370816105,1.0401362251285242,0.001982160376269526,-0.006882233354942091,0.002185731762875731,0.9954974813043574
2024-07-10,7287.0419921875,16277.0,0.0023716208265249783,0.012545530707267272,0.052805260970996803,1.0398840723394895,-1.2299124548365015e-05,-0.0069550363004087234,0.0004302397049784634,0.9954639290002311
2024-07-11,7300.4072265625,16198.0,0.0018341096962704029,0.011012226422892457,0.06486819693521317,1.0384960595279324,-0.0048534742274375375,-0.008690330477356234,-0.006988719960765111,0.9909779242969072
2024-07-12,7327.580078125,16104.0,0.0037221007978338605,0.010230828791511604,0.06970454556308692,1.0388334226522158,-0.005803185578466485,-0.013748966530912177,-0.012351759895500525,0.9858344424907595
2024-07-15,7278.86279296875,16108.0,-0.006648482123270849,0.0038457909868154783,0.0654753187449999,1.0286651838895422,0.00024838549428718437,-0.008433364112034436,-0.007516943930992004,0.9864476708636384
2024-07-16,7224.29296875,16195.0,-0.007497026083726044,-0.006259843133166965,0.0726760422871533,1.0174343701419117,0.005401042960019975,-0.005050020539537958,-0.005587621269802279,0.9920519426980482
2024-07-17,7224.2177734375,16173.0,-1.0408674291806363e-05,-0.008621360878303452,0.07392668652140233,1.0138733398316069,-0.0013584439641864954,-0.006389383793082293,-0.012577080407839336,0.9913297691062357
2024-07-18,7321.07080078125,16138.0,0.013406714800302089,0.0028304687091380565,0.07357770878626457,1.0238611662413841,-0.0021641006615964464,-0.003704161007531792,-0.014828268583088056,0.989921362101764
2024-07-19,7294.4951171875,16185.0,-0.0036300268522077017,-0.004515127857321999,0.060249769431863776,1.017196141651447,0.0029123807163218274,0.005029806259314373,-0.01860915863883461,0.9937397765019076
